"device_info_serial","date_time","latitude","longitude","altitude","pressure","temperature","satellites_used","gps_fixtime","positiondop","h_accuracy","v_accuracy","x_speed","y_speed","z_speed","speed_accuracy","location","userflag","speed_2d","speed_3d","direction","altitude_agl"
1,"2010-06-29 00:10:45",53.0095272,4.7179211,1,,19.4,5,23.3,5.9,8.7,6.3,-0.03,-0.06,-0.03,0.42,"0101000020E6100000F26E76B526DF12401336F22F38814A40",0,0.0581561018827814,0.0734846922834953,-80.3264896978959,-3
1,"2010-06-29 00:31:30",53.0095136,4.7180648,5,,20.4,5,52.2,3.5,6.6,6.5,0.02,0.08,-0.02,3.91,"0101000020E610000097A201614CDF1240016FDCBD37814A40",0,0.0848528107235021,0.0848528137423857,113.040678428023,1
1,"2010-06-29 00:51:45",52.9950223,4.7276996,3,,18.2,6,19.3,3.5,5.3,7.3,-0.43,-0.24,-0.01,3.33,"0101000020E6100000C73F7D152AE9124036A506E45C7F4A40",0,0.406712783699662,0.49254441424099,-30.0628600321498,4
1,"2010-06-29 00:56:44",52.9950252,4.7277308,3,,19.2,6,14.4,3.6,6.1,7.9,-0.15,-0.03,0.31,3.51,"0101000020E6100000EC2A494332E9124012595AFC5C7F4A40",0,0.308437508603992,0.345687720348872,-3.25904564341081,4
1,"2010-06-29 01:01:49",52.995023,4.7277073,1,,19.9,6,15.4,3.7,5.6,7.7,-0.06,-0.11,0.33,3.35,"0101000020E6100000E93D3A1A2CE9124048E2E5E95C7F4A40",0,0.274368472243472,0.352987251894456,-22.4286471312785,2
1,"2010-06-29 01:06:53",52.9950168,4.7277329,3,,20.5,5,15.4,3.9,6.2,7.9,-0.05,-0.01,-0.01,3.66,"0101000020E610000099E436D032E912403C7CE3B55C7F4A40",0,0.0349252226382799,0.0519615242270663,-9.63410251753705,4
1,"2010-06-29 01:12:07",52.9950834,4.7277737,0,,21,5,25.3,3.9,6,4.5,0.01,0,0.01,0.32,"0101000020E6100000408E41823DE9124070E591E45E7F4A40",0,0.00210767152879348,0.014142135623731,-156.979821012138,1
1,"2010-06-29 01:17:01",52.9950364,4.72769,0,,21.5,5,15.4,3.1,3.5,7.3,-0.01,-0.14,-0.1,2.98,"0101000020E610000045813E9127E912402F2A4E5A5D7F4A40",0,0.145216520576097,0.172336879396141,-107.230298775074,1
1,"2010-06-29 01:22:15",52.995103,4.7278048,0,,21.2,4,25.1,5.1,7.9,5.1,-0.02,0.01,-0.01,0.36,"0101000020E6100000BF7C57A945E912406493FC885F7F4A40",0,0.0148417572285488,0.0244948974278318,51.4946537323395,1
1,"2010-06-29 01:27:19",52.9951229,4.7278377,-2,,21.4,4,25.2,5.9,9.6,5,-0.01,0.02,0.03,0.4,"0101000020E6100000F62E39494EE912401680EB2F607F4A40",0,0.0322621475603611,0.0374165738677394,40.0428276831193,-1
1,"2010-06-29 01:32:23",52.9951667,4.7279033,-1,,21.4,4,25.2,7.2,12.3,4.8,-0.04,0.04,0.02,0.45,"0101000020E6100000179A907B5FE91240BC48579F617F4A40",0,0.0596954854153723,0.06,46.304132425267,0
1,"2010-06-29 01:37:27",52.9952204,4.727974,-1,,21.3,4,25.2,9.6,16.9,4.6,0,0,0,0.56,"0101000020E61000006C5A290472E91240F127CF61637F4A40",0,0,0,0.0,0
1,"2010-06-29 01:42:19",52.9832868,4.7230165,16,,17.4,4,13.2,5,6.9,12.7,9.66,-2.02,-6.95,5.49,"0101000020E6100000A0DFF76F5EE41240544B8457DC7D4A40",0,12.0696730469119,12.0705633671341,-166.544299392943,16
1,"2010-06-29 01:47:39",52.9683311,4.7116022,-4,,16.4,5,13.2,2.2,5,6.1,8.02,-2.04,-7.63,3.97,"0101000020E6100000EE0B433FAED8124090190346F27B4A40",0,11.1713688427249,11.2560605897445,-166.056693764642,-4
1,"2010-06-29 01:52:44",52.9400776,4.6991684,8,,16.3,5,14.1,2.1,4.3,5.5,7.44,-5.76,-5.66,3.42,"0101000020E61000002A9611CDF2CB1240E1D9797654784A40",0,10.9752575472732,10.9802914351123,-144.648703854285,8
1,"2010-06-29 01:58:17",52.9076753,4.6928957,11,,16.5,5,42.9,2.2,5.8,5.1,8.37,-0.59,-6.94,5.34,"0101000020E6100000F7274C7386C51240897148B42E744A40",0,10.8758255208208,10.8889209750094,-173.279193327621,11
1,"2010-06-29 02:03:21",52.9018944,4.6898022,-22,,17.6,4,27.1,10.6,15.5,8.4,0.64,-0.04,-0.49,0.64,"0101000020E6100000DDD506825BC212400839944671734A40",0,0.806991400304701,0.807031597894407,-173.440030121522,-22
1,"2010-06-29 02:08:39",52.8953894,4.6778456,17,,17,6,41,1.8,7.4,6.4,1.7,-8.87,-0.95,2.77,"0101000020E610000033F32E281DB61240B017AF1E9C724A40",0,9.07963923906852,9.08126643150612,-98.5346356912874,17
1,"2010-06-29 02:14:11",52.9032077,4.6330746,14,,16.1,6,51.6,1.7,7.8,5.2,-4.57,-9.94,2.5,4.17,"0101000020E61000008FB63BB544881240697F564F9C734A40",0,11.1537724838357,11.2222323982352,-58.7786198311359,14
1,"2010-06-29 02:19:34",52.9059576,4.6245268,-13,,17.3,6,40,2,3.9,4.1,0.08,-0.53,-0.08,1.11,"0101000020E6100000F2E615F4837F124005C82B6BF6734A40",0,0.540350324163087,0.541940956193569,-98.2749665015673,-13
1,"2010-06-29 02:24:27",52.9073907,4.6135559,-8,,18.8,5,13.2,3.9,7.9,8.4,-0.18,-2.03,-0.27,4.15,"0101000020E6100000461273FF47741240E798E26025744A40",0,2.01198205438018,2.05577236093883,-86.8511126320416,-8
1,"2010-06-29 02:29:33",52.9077016,4.6062214,-1,,17.8,6,15.1,1.8,4.8,4.7,-0.07,-1.85,-0.09,3.24,"0101000020E6100000958A7C4DC56C12407143E7902F744A40",0,1.84230808369199,1.85351018340877,-86.2689456835317,-1
1,"2010-06-29 02:34:38",52.9076882,4.6007547,-10,,18.7,5,16.2,3.7,7.8,7.4,-0.61,-0.76,-0.82,4.51,"0101000020E610000055AC753D2C67124089FB7E202F744A40",0,0.709699225749533,1.27361689687284,-86.8424463081529,-10
1,"2010-06-29 02:39:52",52.9071555,4.5995001,-18,,19.3,5,26.1,9.5,14.6,9.5,0.07,-0.37,-0.1,0.61,"0101000020E610000080CBAD5AE36512407A71E2AB1D744A40",0,0.385630654903894,0.389615194775563,-103.84812120602,-18
1,"2010-06-29 02:44:45",52.8968179,4.6060352,8,,16.5,6,15.2,1.7,5.5,4.7,3.52,-6.72,-2.89,5.04,"0101000020E610000037E6D07D946C1240D47BCFEDCA724A40",0,8.1016564105858,8.11793693003339,-120.495211331783,8
1,"2010-06-29 02:49:59",52.9041378,4.6130785,12,,16.7,5,25,5.4,10.3,7.4,-1.57,11.76,0.49,3.21,"0101000020E6100000E085ADD9CA731240E80995C9BA734A40",0,11.8744387773276,11.874451566283,86.1884487110086,12
1,"2010-06-29 02:54:51",52.8790688,4.6327216,10,,16.1,5,13.1,4.5,12,3.6,6.04,8.31,-5.23,5.89,"0101000020E610000024E4CD2BE88712408C77915385704A40",0,11.5270636187945,11.5278185273711,137.449824834526,10
1,"2010-06-29 02:59:56",52.8579537,4.6516338,-9,,15.6,5,14.1,3.4,8.7,5.8,5.91,-7.96,-4.18,4.85,"0101000020E610000071DF0FE4459B1240B97D456DD16D4A40",0,10.7580120832157,10.7592797156687,-128.553374973143,-9
1,"2010-06-29 03:05:01",52.8413617,4.6290032,-13,,15.3,5,15,4.9,10.1,12.1,1.62,-0.21,-1.4,6.23,"0101000020E61000004051346A19841240B1CD7CBDB16B4A40",0,2.14611295669125,2.15139489634051,-170.882977144643,-13
1,"2010-06-29 03:10:13",52.8465253,4.6161547,-18,,15.9,4,23,5.9,7.9,8.7,-0.47,-0.1,0.15,0.58,"0101000020E6100000551BF741F1761240495EE7F05A6C4A40",0,0.474440592323069,0.503388517946129,-7.49063495202896,-18
1,"2010-06-29 03:15:40",52.8478453,4.6170226,-10,,17.9,6,44.6,2.2,4.2,5.4,-0.47,0.06,0.18,0.61,"0101000020E61000005292BFC5D47712409EC8DD31866C4A40",0,0.48811426223773,0.506853035898967,11.5387714296152,-10
1,"2010-06-29 03:21:09",52.8595528,4.6270728,-11,,16.7,5,38.8,2.5,6,9.5,-5.52,7.19,3.14,4.75,"0101000020E610000037D8405F1F821240B6977ED3056E4A40",0,9.58156766034173,9.59302350669485,52.601253318171,-11
1,"2010-06-29 03:26:04",52.8605704,4.6260629,-13,,18.6,6,14.1,2.4,3.8,5.3,-0.66,0.06,0.34,2.97,"0101000020E6100000A7F402A216811240ECF3BD2B276E4A40",0,0.734585775641833,0.744848977981443,8.85161040295871,-13
1,"2010-06-29 03:31:09",52.8621081,4.6286532,-13,,18.8,6,15.1,2.5,3.7,5.4,-0.44,-0.05,0.43,2.89,"0101000020E61000005D1A1AAABD831240F08EE78E596E4A40",0,0.612607723964432,0.617251974480439,-1.34038122107125,-13
1,"2010-06-29 03:36:11",52.8646954,4.6279378,-13,,19,6,13.1,2.6,3.7,5.7,-0.84,-0.11,0.31,2.91,"0101000020E610000052B06B20028312403600C056AE6E4A40",0,0.862713605598951,0.902108640907513,-2.78155785061801,-13
1,"2010-06-29 03:41:15",52.8754333,4.6256073,-17,,17.4,5,12.9,3.2,3.9,7.5,-0.55,-0.14,0.27,3.34,"0101000020E6100000328E36339F80124028AAC8320E704A40",0,0.616454673374645,0.628490254498827,-8.8828451071244,-17
1,"2010-06-29 03:46:21",52.9017631,4.645219,28,,15.8,6,12.6,2.7,4.4,7.4,-11.03,1.84,8.38,3.28,"0101000020E610000003081F4AB4941240AA9E27F96C734A40",0,13.9732095363138,13.973936453269,11.2549712497537,28
1,"2010-06-29 03:51:38",52.9405372,4.6665843,76,,15.8,5,27.8,6.1,4.8,13.3,-11.66,3.32,8.21,1.96,"0101000020E6100000B41B221395AA1240F155E18563784A40",0,14.63893880525,14.6417929229996,16.9083778491731,76
1,"2010-06-29 03:56:33",52.9764579,4.6921994,77,,16,6,18.8,2.8,3.8,7.7,-11.05,6.24,7.94,0.91,"0101000020E6100000483E65EBCFC41240DE358D92FC7C4A40",0,14.9694178060143,14.9694255066786,28.413883390517,75
1,"2010-06-29 04:01:32",53.0095038,4.7179682,-7,,16.4,6,14,2.8,4.3,6.1,-0.05,0.01,0.32,2.24,"0101000020E61000009E454A0E33DF12400718A76B37814A40",0,0.232110256605578,0.324037034920393,3.47741530310403,-11
1,"2010-06-29 04:23:37",53.0094933,4.7179772,0,,21.2,6,10.9,2.6,3.9,6.1,-0.12,-0.04,-0.22,2.86,"0101000020E61000003818456A35DF1240FC83921337814A40",0,0.0455037301815882,0.25377155080899,-138.764023239682,-4
1,"2010-06-29 04:43:52",53.0109199,4.7208406,19,,21.8,5,25.7,3.2,5.1,6,-8.42,3.74,5.93,3.71,"0101000020E61000001D84CA0924E2124013B0C2D265814A40",0,10.9559464789158,10.9566828921896,23.794661680147,16
1,"2010-06-29 04:48:43",53.0183427,4.7238677,1,,20.1,6,12.9,2.1,5.2,5.3,0.02,0,0.38,3.91,"0101000020E6100000E08508933DE51240674FB80D59824A40",0,0.212676625355397,0.380525951808809,-0.443731408553723,-2
1,"2010-06-29 04:53:49",53.0183273,4.7237143,1,,18.4,5,14.9,3.1,9.9,10.7,0.1,0.12,0.31,4.68,"0101000020E61000001397885C15E51240DF0F898C58824A40",0,0.148986808981852,0.347131099154196,48.3682996487982,-1
1,"2010-06-29 04:58:53",53.0183465,4.7237424,2,,21.7,5,14.9,3.3,12.1,12.2,0.16,0.39,-0.3,5.1,"0101000020E610000009EA4ABA1CE512407FBF982D59824A40",0,0.50221833359022,0.517397332811061,131.610110424283,-1
1,"2010-06-29 05:03:58",53.0182874,4.7238084,0,,23.8,6,15.9,2,3.6,4,0.17,-0.05,0.16,2.65,"0101000020E6100000C5477A072EE51240E576D43D57824A40",0,0.0731844227916987,0.238746727726266,-119.286839329948,-2
1,"2010-06-29 05:09:01",53.0183227,4.7237685,5,,25.3,5,14.8,2.7,5.3,5.2,-0.18,0.02,-0.07,3.47,"0101000020E6100000FA7FD59123E5124020A3F26558824A40",0,0.105750195546736,0.194164878389476,19.1872090194056,3
1,"2010-06-29 05:14:03",53.0183052,4.7238066,4,,26.3,5,12.8,2.5,4.8,4.7,-0.2,-0.07,0.16,3.04,"0101000020E61000000C84AE8E2DE5124062AC25D357824A40",0,0.265481213111769,0.265518360947035,-11.5800169057503,2
1,"2010-06-29 05:19:12",53.018284,4.7238311,3,,26.9,5,17.7,2.4,4.5,4.4,-0.07,0.03,-0.07,2.9,"0101000020E6100000924FD9FA33E5124021054F2157824A40",0,0.0375159515817625,0.103440804327886,71.9162628568312,1
1,"2010-06-29 05:24:14",53.0182843,4.7238251,3,,27.3,5,15.8,2.2,4.5,4.2,-0.09,-0.04,0.11,3.09,"0101000020E61000008118326832E51240DF43D32357824A40",0,0.144153700431706,0.147648230602334,-13.0101323053047,1
1,"2010-06-29 05:29:35",53.0184348,4.7239429,0,,27.5,4,32.6,10.2,18.3,8.8,-0.44,0.05,0,2.27,"0101000020E610000083AF9E4951E51240DD8D4F125C824A40",0,0.357515628306544,0.442831796509691,13.9298947890368,-3
1,"2010-06-29 05:34:41",53.0187149,4.7241139,8,,26.3,5,18.7,4.1,6.9,8,0.07,0.19,-0.24,3.7,"0101000020E6100000E9503C1D7EE5124055B9F53F65824A40",0,0.280899363263703,0.314006369362152,139.188130668698,5
1,"2010-06-29 05:39:44",53.0187044,4.7240853,6,,26.4,6,17.8,1.8,5.1,4.9,0.04,0.25,0.2,2.75,"0101000020E6100000B10EEC9D76E512404925E1E764824A40",0,0.256187564356147,0.322645316098034,73.6731164093603,3
1,"2010-06-29 05:45:00",53.0186448,4.7241813,7,,26,5,17.2,4.1,7.5,7.6,0.09,0.13,0.11,3.58,"0101000020E6100000C27F5FC88FE51240C71EEBF362824A40",0,0.122949419711196,0.192613602842582,96.5535073293398,5
1,"2010-06-29 05:50:06",53.0186561,4.7242106,10,,26.6,5,15.7,4.1,7.9,7.4,0.05,0.16,0.35,3.65,"0101000020E610000089AAA97697E512407AAFB55263824A40",0,0.223154270013348,0.388072158238645,44.11520928974,8
1,"2010-06-29 05:55:23",53.0095263,4.7180022,6,,20.7,4,28.6,7.7,10,6.2,-0.01,0.01,0.02,0.82,"0101000020E6100000FFD2FDF73BDF1240D779652838814A40",0,0.0221430059514314,0.0244948974278318,29.1583701809823,2
1,"2010-06-29 06:16:42",53.009517,4.7180382,4,,25,7,43.5,2.2,3.4,4.6,0.13,0.08,-0.1,2.51,"0101000020E6100000651DE96745DF1240C6E061DA37814A40",0,0.182471480676208,0.182482875908947,157.769148516873,0
1,"2010-06-29 06:36:41",53.0095064,4.7180513,2,,29.4,6,10.6,3.7,3.7,7.1,0.11,0.5,-0.37,2.93,"0101000020E6100000B16609D748DF1240258D768137814A40",0,0.597533410217873,0.63166446789415,125.035546938335,-2
1,"2010-06-29 06:56:41",53.0095079,4.7180485,6,,28.5,7,10.6,2.4,3.3,5.9,0.19,-0.02,0.4,2.64,"0101000020E610000076C4211B48DF1240DEC60B8E37814A40",0,0.0974604609831856,0.44328320518603,-21.3994548483275,2
1,"2010-06-29 07:17:31",53.0094864,4.7180715,-5,,29.2,6,12.4,3.6,3.7,8.5,0.12,0.01,0.02,3.08,"0101000020E610000037C2A2224EDF1240DEE0B0D936814A40",0,0.084146815800549,0.122065556157337,179.934788046701,-9
1,"2010-06-29 07:37:29",53.0094779,4.7180674,-4,,28.2,6,10.5,2.8,4.7,6.7,-0.03,-0.06,0.05,2.93,"0101000020E6100000854B7D0F4DDF12407344639236814A40",0,0.0814851802637276,0.0836660026534076,-44.712725258172,-8
1,"2010-06-29 07:59:11",53.0095209,4.7180326,-5,,31.4,6,32.3,3.1,5.4,6.3,0.03,0.14,-0.27,3.15,"0101000020E6100000EFD819F043DF1240721019FB37814A40",0,0.238784371019422,0.305614135798723,144.971592441761,-9
1,"2010-06-29 08:05:12",53.0094883,4.7181385,3,,31,7,41.2,1.8,5.9,5.9,-0.22,-0.07,0.01,3.31,"0101000020E610000076FEEDB25FDF1240EA18A1E936814A40",0,0.192794140643422,0.231084400165827,-15.5446989078942,-1
1,"2010-06-29 08:18:33",53.0095398,4.7180009,-4,,29.7,7,26.2,2.2,2.8,3.5,0.15,-0.06,0.06,0.28,"0101000020E610000088FEBFA03BDF12405481A49938814A40",0,0.107245724155786,0.172336879396141,-137.731250659557,-8
1,"2010-06-29 08:20:27",53.0095405,4.7180088,-4,,29.7,7,12.3,2.2,3.9,4.8,-0.14,-0.02,0.13,2.65,"0101000020E6100000F8F5E8B23DDF124066BE839F38814A40",0,0.191162101232544,0.192093727122985,-2.52358436045192,-8
1,"2010-06-29 08:22:16",53.0095554,4.718044,-8,,29.9,6,9.3,3.5,5.9,7.4,-0.46,0.08,-0.3,3.25,"0101000020E6100000295B24ED46DF12400740811C39814A40",0,0.21533794529545,0.554977477020464,33.0900083017311,-12
1,"2010-06-29 08:24:10",53.0095439,4.7180336,0,,30.5,6,11.3,2.2,4,4.6,-0.02,0.06,-0.18,2.8,"0101000020E610000072B7353344DF12402A3009BC38814A40",0,0.114251508771814,0.190787840283389,147.467620216477,-4
1,"2010-06-29 08:28:40",53.0095587,4.7180349,0,,30.3,5,9.3,4.4,5.7,9.1,0.27,-0.02,-0.2,3.64,"0101000020E6100000E98B738A44DF124036F22F3839814A40",0,0.336598631836836,0.336600653594137,-172.808006563604,-4
1,"2010-06-29 08:30:34",53.0095272,4.7180131,-7,,30.2,6,11.3,2.6,5.4,5.4,0.12,0.07,0.01,3.42,"0101000020E6100000F8657AD33EDF12401336F22F38814A40",0,0.111548045354606,0.139283882771841,147.525654911413,-11
1,"2010-06-29 08:32:27",53.0095752,4.7180391,2,,29.8,6,12.3,3,5.9,8.3,-0.14,0.05,0.07,3.69,"0101000020E610000042FF4EA445DF1240246D99C239814A40",0,0.162315997294496,0.16431676725155,22.2062119045946,-2
1,"2010-06-29 08:34:16",53.0095847,4.7180298,2,,29.7,6,9.2,2.5,5.4,7.5,-0.39,-0.32,-0.73,3.58,"0101000020E6100000B436323443DF12405F854A123A814A40",0,0.306408701423128,0.887355622059161,-110.589059077052,-2
1,"2010-06-29 08:36:11",53.0095455,4.7179949,-7,,29.8,6,12.3,2.5,4.7,4.9,0.07,0.06,-0.02,3.04,"0101000020E610000077C7180E3ADF1240782975C938814A40",0,0.0897817267797113,0.094339811320566,142.994328052887,-11
1,"2010-06-29 08:38:16",53.0095432,4.7179866,-7,,29.7,6,9.3,2.5,4.8,4.9,-0.35,-0.15,-0.08,3.01,"0101000020E61000006CDD17E137DF124019F329B638814A40",0,0.268938720172074,0.389101529166874,-26.6676880108916,-11
1,"2010-06-29 08:40:10",53.0095475,4.7179865,-8,,29.5,6,11.3,2.5,4.7,4.6,0.19,0.09,-0.11,2.99,"0101000020E6100000C6E061DA37DF124018213CDA38814A40",0,0.235304496792435,0.237276210354093,161.652945312856,-12
1,"2010-06-29 08:42:02",53.0095602,4.7179846,-6,,29.5,6,11.2,3,4.7,4.5,-0.33,0.02,0.06,3.26,"0101000020E61000006720E05A37DF1240EF2BC54439814A40",0,0.301178446924967,0.336005952328229,8.9923891337793,-10
1,"2010-06-29 09:02:17",53.0095893,4.7179893,-2,,26.3,5,26.1,3.9,6.6,7.9,0.39,0.14,0.23,4.1,"0101000020E61000000183499638DF12401EF2E0383A814A40",0,0.210715637487559,0.473919824442911,149.341671650281,-6
1,"2010-06-29 09:04:10",53.0095707,4.7180013,-2,,26.7,5,11.1,3.9,6.6,7.8,0.39,0.43,-0.08,4.14,"0101000020E610000023F197BB3BDF1240FABFD99C39814A40",0,0.553919135219386,0.586003412959344,134.295712330284,-6
1,"2010-06-29 09:24:15",53.0095874,4.7179594,-6,,28.1,5,16,3,6.4,5.1,0.27,-0.06,0.2,3.79,"0101000020E6100000526CBBBF30DF124012BAF0283A814A40",0,0.122238066684989,0.34132096331752,-137.866643327854,-10
1,"2010-06-29 09:45:15",53.0095947,4.7178622,-17,,31.3,4,27.9,6,7.4,8.9,0.04,0.03,0.02,0.49,"0101000020E61000007123C04417DF1240835B2D663A814A40",0,0.0343846840450347,0.053851648071345,129.299646738466,-21
1,"2010-06-29 09:47:15",53.00959,4.7178399,-16,,32.1,4,20,6,6.3,8.3,-0.04,-0.03,-0.03,0.45,"0101000020E61000003F0E396C11DF1240302FC03E3A814A40",0,0.0309262908230637,0.058309518948453,-59.3594206364244,-20
1,"2010-06-29 10:08:12",53.0094864,4.7179161,10,,27.7,5,60.8,4.4,10.7,10.4,0.09,-0.08,0.37,4.26,"0101000020E61000006416EB6525DF1240DEE0B0D936814A40",0,0.178889607263417,0.389101529166874,-29.1480685956685,6
1,"2010-06-29 10:10:45",53.0094626,4.7178704,11,,28.2,5,37.8,4.4,10.6,8.1,0.1,-0.21,-0.18,2.24,"0101000020E6100000D5100B6B19DF12407FC40A1236814A40",0,0.278614966129027,0.294108823397055,-128.675714509251,7
1,"2010-06-29 10:31:36",53.0094979,4.7180151,0,,29,8,40.7,1.8,3.4,5,-0.54,0.07,-0.11,2.94,"0101000020E6100000FD22B2593FDF1240BAF0283A37814A40",0,0.376788068310727,0.555517776493246,17.6397999316035,-4
1,"2010-06-29 10:33:30",53.009446,4.717986,11,,29.8,6,10.9,4.2,5.8,8.1,0.25,-0.08,0.18,3.49,"0101000020E610000084F1D3B837DF1240FC89CA8635814A40",0,0.131756794247591,0.318276609256791,-130.430905081286,7
1,"2010-06-29 10:53:48",53.0094755,4.7179956,7,,26.8,6,28.8,3.7,6.6,7.3,-0.11,0,-0.18,3.68,"0101000020E610000006B0123D3ADF12407F4E417E36814A40",0,0.0226273930926852,0.21095023109729,156.430907583766,3
1,"2010-06-29 11:14:39",53.0094655,4.7180122,5,,27.6,6,15.7,4.7,9.2,5.5,0,0,0.01,0.47,"0101000020E61000001C8414973EDF12405B785E2A36814A40",0,0.0060168307704727,0.01,0.0,1
1,"2010-06-29 11:16:43",53.0094671,4.7180169,5,,26.8,6,11.8,5,10.7,5.7,0.16,0.1,0.06,5.25,"0101000020E6100000B6E67DD23FDF1240A971CA3736814A40",0,0.130590030931792,0.197989898732233,138.517993368677,1
1,"2010-06-29 11:37:10",53.009474,4.7180304,1,,20.1,7,38.5,1.8,2.4,2.9,0,0,0,0.23,"0101000020E61000009C22765C43DF1240C614AC7136814A40",0,0,0,0.0,-3
1,"2010-06-29 11:39:07",53.0094757,4.7180293,0,,20,7,11.7,1.8,3.1,3.6,0,-0.18,-0.07,2.44,"0101000020E61000007347A41243DF1240A9CDEE7F36814A40",0,0.181929711225442,0.19313207915828,-99.584681297578,-4
1,"2010-06-29 11:59:57",52.9812836,4.6976184,-2,,17.7,6,13.7,2.4,5.8,6.2,6.26,3.18,-4.79,4.38,"0101000020E6100000F459547A5CCA1240F20C75B39A7D4A40",0,8.4991910133606,8.4996529340909,161.78546712557,-2
1,"2010-06-29 12:01:11",52.9765058,4.7004949,-5,,17.5,6,7.7,2.5,4.6,4.8,5.77,-1.53,-5.1,3.03,"0101000020E6100000250FFA884ECD12405AAD5D24FE7C4A40",0,7.82145258201667,7.85135657068255,-165.202029808461,-5
1,"2010-06-29 12:01:28",52.9755294,4.6992763,-2,,17.7,7,8.7,1.9,3.8,4.2,4.92,-4.34,-3.91,3.15,"0101000020E6100000B7781D160FCC1240ACA4BA25DE7C4A40",0,7.6277994739863,7.63741448397296,-141.691039574255,-1
1,"2010-06-29 12:01:43",52.9748364,4.6981883,-1,,17.4,7,7.7,1.9,3.6,3.9,4.08,-5.09,-2.92,2.82,"0101000020E6100000A2CCABDFF1CA1240A6796C70C77C4A40",0,7.14583947368241,7.14709031704511,-130.828057161089,-3
1,"2010-06-29 12:06:34",52.9513516,4.6828988,-2,,16.6,5,10.7,4.6,12.8,6.7,8.79,-1.18,-7.27,6.44,"0101000020E61000001CE9B1D249BB1240A77FA4E3C5794A40",0,11.4529680209833,11.4677547933325,-170.482750414063,-2
1,"2010-06-29 12:11:26",52.9248973,4.6667255,22,,16.4,6,14.7,4.2,10,8,8.11,-5.05,-4.88,5.05,"0101000020E610000012A3E716BAAA124050D4E30863764A40",0,10.7029645295439,10.7279541386044,-147.864950774533,22
1,"2010-06-29 12:16:31",52.89962,4.6384707,25,,16.9,7,15.7,2.6,5.8,6.2,7.71,-5.73,-3.92,3.91,"0101000020E610000021D15F43CB8D1240EC6987BF26734A40",0,10.3020237158413,10.3751337340778,-142.055257749452,25
1,"2010-06-29 12:21:37",52.88187,4.5990471,0,,16.5,7,17.6,2.7,7.2,8,5.99,-10.85,-8.86,4.44,"0101000020E6100000F80D5D9A6C65124069A9BC1DE1704A40",0,14.7039973848811,15.2349007216982,-129.809016822459,0
1,"2010-06-29 12:26:41",52.8605615,4.5636554,1,,16.7,6,17.6,2.9,6,6.6,8.48,-7.59,-5.2,5.11,"0101000020E6100000EEDA94E12E4112402E5915E1266E4A40",0,12.4982390610133,12.5123339149816,-138.750002472683,1
1,"2010-06-29 12:31:41",52.8357517,4.5442026,-2,,16.9,6,13.5,4,7.9,9.7,7.1,1.39,-6.94,5.38,"0101000020E6100000BA974572432D1240C88965E9F96A4A40",0,9.95457118095089,10.0252531140116,175.256986622602,-2
1,"2010-06-29 12:32:55",52.830398,4.5509776,25,,16.5,7,7.6,2.7,5.9,7.5,6.19,6.42,-5.7,4.43,"0101000020E61000007550D37833341240F8544E7B4A6A4A40",0,10.5719554667769,10.5840682159555,146.020628487785,25
1,"2010-06-29 12:33:11",52.8291262,4.5524548,20,,16.6,6,7.6,4.1,5.8,8.4,6.39,5.85,-6.3,4.78,"0101000020E6100000A8120AB6B6351240DDA0ACCE206A4A40",0,10.6747775617325,10.7118905894338,150.080726853951,20
1,"2010-06-29 12:33:27",52.8278397,4.553628,27,,16.5,6,7.6,2.7,6,7.4,7.41,5.77,-5.15,4.37,"0101000020E61000007C992842EA3612404CEABAA6F6694A40",0,10.6919933291632,10.7109056573196,151.123019694131,27
1,"2010-06-29 12:38:18",52.8009744,4.5732444,21,,16.5,6,10.5,2.6,7.4,10.7,8.92,2.73,-8.41,3.76,"0101000020E6100000E8757A94004B12407477425486664A40",0,12.5031022346794,12.5597531822883,170.748582945337,21
1,"2010-06-29 12:43:09",52.7761811,4.6018745,44,,16.3,6,13.6,4.4,6.6,11.9,5.17,9.23,-4.78,4.57,"0101000020E6100000772FF7C951681240FC22FCE659634A40",0,11.6065585061519,11.609056809233,130.804983033742,44
1,"2010-06-29 12:48:15",52.7543701,4.5903832,120,,16.4,6,15.6,4.2,12.3,23.1,7.11,-6.51,-7.38,5.63,"0101000020E61000006A6EE0698D5C1240464A0E338F604A40",0,11.990984546948,12.1407001445551,-143.940803445048,120
1,"2010-06-29 12:53:13",52.7306453,4.5640478,53,,16.6,5,9.6,3.9,6.8,11.8,7.15,-4.07,-6.15,4.14,"0101000020E6100000E38519BF95411240F13C02C9855D4A40",0,10.2425811270591,10.2718012052415,-153.150514589968,53
1,"2010-06-29 12:58:21",52.7098336,4.5373512,-101,,17.4,5,29.3,11.7,12.4,30.1,4.65,-6,-0.2,3.58,"0101000020E61000008CDD99643F2612400DCDD0D3DB5A4A40",0,7.21698616825234,7.5935828170897,-118.389299102044,-101
1,"2010-06-29 13:03:29",52.7098346,4.4960176,26,,18.6,6,17.5,3.1,5.1,9.4,-10.7,-8.78,6.92,3.75,"0101000020E61000002EF6A809ECFB1140DD4834DCDB5A4A40",0,15.413507788371,15.4746502383737,-30.894537608698,26
1,"2010-06-29 13:04:36",52.7146288,4.4862908,-3,,18.4,6,20.4,3,6.9,14.2,3.16,-8.86,-2.99,3.91,"0101000020E6100000F9612937F6F11140CE63DEF4785B4A40",0,9.83018775803781,9.87042552274217,-112.528595968451,-3
