"device_info_serial","date_time","speed","longitude","latitude","altitude","tspeed","index","x_cal","y_cal","z_cal"
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,12,-0.02914624736372098204,0.37436051760457417996,1.0902198635329795
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,13,0.00644828449998666095,0.11781522720433343364,-0.10310841546626231994
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,14,0.25251483086213949726,0.09148359915738790250,0.70053070507960576194
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,15,0.31364457036720262326,0.09073126692747517304,1.4313874147081122
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,16,-0.42378127454830571951,0.38940716220282876918,1.6019711902956785
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,17,0.10626773255255809455,0.25699668973818838399,1.9188779378316907
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,18,-0.37038947675274425503,0.16822148660848630755,0.28658074298711144807
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,19,0.00490069615808632865,0.07192296117965693650,0.21379833206974981046
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,20,0.53262832074609964425,0.31041227806199217574,0.74981046247156937074
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,21,-0.00283724555141533287,-0.01384291303039422209,1.2850644427596664
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,22,-0.22414237844316285232,0.37285585314474872104,1.7240333586050038
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,23,0.14495744110006640214,0.68733072524826963587,1.7725549658832449
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,24,-0.30771214890578079673,0.08621727354799879627,-0.00530705079605761941
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,25,-0.00825380474806649594,-0.05672585013541980138,0.26231993934799090220
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,26,0.51715243732709632121,-0.08004814926271441469,1.0659590598938590
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,27,-0.02992004153467114819,0.54513993379476376768,1.6747536012130402
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,28,-0.13747743129674424331,0.66701775504062594042,1.9431387414708112
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,29,0.02734072711564114705,0.36834185976527234427,1.3343442001516300
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,30,-0.18854784657945520933,-0.21471561841709298826,-0.24943138741470811221
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,31,0.31751354122195345402,0.08922660246764971411,0.57922668688400303260
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,32,0.31751354122195345402,0.18702979235630454409,1.3093252463987870
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,33,-0.50889863335282399622,0.11856755943424616311,1.6262319939347991
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,34,0.02656693294469098090,0.43605176045741799579,1.6990144048521607
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,35,-0.26670105784542199067,-0.00180559735179055071,0.26231993934799090220
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,36,-0.05158627832127580044,0.01023171832681312067,0.21379833206974981046
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,37,0.31673974705100328786,0.05612398435148961782,0.72479150871872630781
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,38,0.25251483086213949726,0.38489316882335239242,1.4799090219863533
1,"2010-06-30 12:00:23",13.0578709628735,4.5754068,52.8965984,-5,3.63009687805689,39,-0.34794944579518943663,0.27806199217574480891,1.6990144048521607
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,0,0.15888573617716939288,0.19906710803490821547,0.50568612585291887794
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,1,0.25406241920403982956,0.14339452302136623533,1.3586050037907506
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,2,-0.32628320900858478437,0.28708997893469756244,1.6019711902956785
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,3,0.00567449032903649480,0.37135118868492326211,1.7968157695223654
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,4,-0.08408563350118277882,0.26075835088775203130,0.94465504169825625474
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,5,0.04359040470559463624,-0.10261811616009629853,0.01895375284306292646
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,6,0.22620582904983384809,0.13812819741197712910,0.55496588324488248673
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,7,0.23626515327218600807,0.16521215768883538971,1.3586050037907506
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,8,-0.29378385382867780599,0.37812217875413782726,1.5777103866565580
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,9,-0.00515862806426583133,0.47366837195305446885,1.8938589840788476
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,10,-0.15991746225429906171,0.07718928678904604273,1.0174374526156179
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,11,0.04668558138939530085,0.07718928678904604273,0.04397270659590598939
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,12,0.18751612050232554050,0.24345470959975925369,0.74981046247156937074
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,13,0.20608718060512952814,0.26226301534757749022,1.3828658074298711
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,14,-0.57854010873833894989,0.34953355401745410773,1.4556482183472328
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,15,0.07376837737265111617,0.46840204634366536262,1.7240333586050038
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,16,-0.31312870810243195979,0.01850737285585314475,0.23805913570887035633
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,17,0.09620840833020593457,0.32545892266024676497,0.33510235026535253980
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,18,0.37013154484656475235,-0.12970207643695455913,0.84685367702805155421
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,19,0.10317255586875742994,0.40069214565151971110,1.3586050037907506
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,20,-0.32241423815383395361,0.44808907613602166717,1.6262319939347991
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,21,0.12406499848441191604,0.30514595245260306952,1.6262319939347991
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,22,-0.28140314709347514756,0.13210953957267529341,0.21379833206974981046
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,23,0.23084859407553484500,0.15242250978031898887,0.36012130401819560273
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,24,0.39179778163316940460,0.25850135419801384291,0.89537528430629264594
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,25,0.06370905315029895619,0.23216972615106831177,1.5777103866565580
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,26,-0.19705958245990703700,0.13587120072223894072,1.7725549658832449
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,27,-0.00748001057711632979,0.27806199217574480891,1.4071266110689917
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,28,-0.35568738750469109814,-0.14098705988564550105,0.01895375284306292646
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,29,0.16430229537382055594,0.26000601865783930184,0.28658074298711144807
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,30,0.41191643007787372455,0.29912729461330123382,0.77407126611068991660
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,31,0.14108847024531557138,0.10653024375564249172,1.3093252463987870
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,32,-0.22336858427221268617,0.36683719530544688534,1.4799090219863533
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,33,0.06448284732124912234,0.25699668973818838399,1.5291887793783169
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,34,-0.23420170266551501229,0.12308155281372253987,0.23805913570887035633
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,35,0.03585246299609297472,0.15317484201023171833,0.23805913570887035633
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,36,0.27185968513589365105,0.65723743605176045742,0.50568612585291887794
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,37,0.12406499848441191604,-0.17408967800180559735,1.1637604245640637
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,38,-0.33324735654713627974,0.17198314775804995486,1.5777103866565580
1,"2010-06-30 12:00:55",5.86057307048415,4.5765836,52.8965603,8,2.47037893291453,39,0.10704152672350826070,0.22539873608185374661,1.8210765731614860
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,0,-0.10807325280063792953,0.40219681011134517003,1.8453373768006065
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,1,-0.08253804515928244652,0.20207643695455913331,0.82259287338893100834
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,2,0.03430487465419264242,0.00647005717724947337,-0.10310841546626231994
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,3,0.28191900935824581103,0.14489918748119169425,0.45716451857467778620
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,4,0.26876450845209298645,0.21787541378272645200,1.2122820318423048
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,5,-0.34717565162423927047,0.30138429130303942221,1.5041698256254738
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,6,-0.19164302326325587394,0.32621125489015949443,1.8695981804397271
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,7,-0.10884704697158809569,0.12609088173337345772,0.74981046247156937074
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,8,0.05519731726984712852,-0.14399638880529641890,0.01895375284306292646
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,9,0.24477688915263783574,0.28483298224495937406,0.40864291129643669447
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,10,0.35465566142756142931,0.16220282876918447186,0.94465504169825625474
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,11,-0.01057518726091699439,0.24495937405958471261,1.4556482183472328
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,12,-0.19628578828895687085,0.46689738188383990370,1.6747536012130402
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,13,-0.01057518726091699439,0.27730965994583207945,1.0659590598938590
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,14,-0.13438225461294357870,-0.07252482696358712007,-0.12736921910538286581
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,15,0.27959762684539531257,0.02001203731567860367,0.43290371493555724033
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,16,0.27727624433254481412,0.16671682214866084863,1.2365428354814253
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,17,-0.20170234748560803391,0.41197712910021065302,1.5291887793783169
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,18,-0.20170234748560803391,0.51805597351790550707,1.8453373768006065
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,19,-0.06474077922742862503,0.22238940716220282877,1.0902198635329795
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,20,0.04513799304749496854,0.00872705386698766175,-0.05458680818802122820
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,21,0.22620582904983384809,0.12759554619319891664,0.48142532221379833207
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,22,0.30049006946104979867,0.29762263015347577490,1.3343442001516300
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,23,-0.39282950771029907344,0.42326211254890159494,1.6504927975739196
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,24,-0.02218209982516948667,0.46388805296418898586,1.8695981804397271
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,25,-0.07866907430453161576,0.28257598555522118568,0.79833206974981046247
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,26,0.03275728631229231011,-0.05898284682515798977,0.26231993934799090220
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,27,0.19834923889562786662,0.31567860367138128197,0.60348749052312357847
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,28,0.25096724252023916495,0.10201625037616611496,1.3093252463987870
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,29,-0.38122259514604658116,0.38564550105326512188,1.5534495830174375
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,30,0.03120969797039197781,0.37360818537466145050,1.9188779378316907
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,31,-0.24039205603311634151,0.18402046343665362624,0.45716451857467778620
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,32,0.02347175626089031629,0.07192296117965693650,0.21379833206974981046
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,33,0.23781274161408634037,0.26602467649714113753,0.57922668688400303260
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,34,0.25328862503308966341,0.10953957267529340957,1.2850644427596664
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,35,-0.42068609786450505490,0.24721637074932290099,1.5777103866565580
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,36,0.19293267969897670356,0.36081853746614504965,1.7725549658832449
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,37,-0.28140314709347514756,0.12082455612398435149,0.36012130401819560273
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,38,-0.02914624736372098204,0.07568462232922058381,0.14025777103866565580
1,"2010-06-30 12:01:26",8.76648942027598,4.5749431,52.8971485,5,4.12942433927339,39,0.20144441557942853123,-0.07703882034306349684,0.62774829416224412434
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,0,-0.00825380474806649594,-0.08080048149262714415,0.26231993934799090220
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,1,0.23703894744313617422,0.26752934095696659645,0.77407126611068991660
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,2,0.19757544472467770047,0.24119771291002106530,1.3828658074298711
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,3,-0.33247356237618611359,0.36533253084562142642,1.5291887793783169
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,4,0.13876708773246507293,0.31116461029190490521,1.7482941622441243
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,5,-0.28991488297392697523,0.10728257598555522119,0.40864291129643669447
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,6,0.03353108048324247627,0.18025880228708997893,0.28658074298711144807
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,7,0.38715501660746840769,0.32169726151068311766,0.65200909780136467020
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,8,0.20221820975037869738,0.06515197111044237135,1.3586050037907506
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,9,-0.29842661885437880290,0.24796870297923563045,1.5534495830174375
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,10,0.10626773255255809455,0.36307553415588323804,1.7240333586050038
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,11,-0.36110394670134226121,-0.01459524526030695155,0.18953752843062926459
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,12,0.09852979084305643303,0.25473969304845019561,0.33510235026535253980
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,13,0.40030951751362123227,0.14715618417092988264,0.89537528430629264594
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,14,0.09620840833020593457,0.29009930785434848029,1.4071266110689917
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,15,-0.25586793945211966455,0.21035209148359915739,1.7968157695223654
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,16,0.19215888552802653741,0.40294914234125789949,1.6262319939347991
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,17,-0.42455506871925588566,-0.05672585013541980138,0.06747536012130401820
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,18,0.24090791829788700498,0.21411375263316280469,0.33510235026535253980
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,19,0.30049006946104979867,0.02527836292506770990,1.1880212282031842
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,20,-0.27443899955492365219,0.30063195907312669275,1.5291887793783169
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,21,-0.20015475914370770161,0.40972013241047246464,1.8453373768006065
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,22,0.04049522802179397163,0.22615106831176647608,1.2365428354814253
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,23,-0.26979623452922265528,-0.04318386999699067108,-0.10310841546626231994
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,24,0.27727624433254481412,0.26000601865783930184,0.50568612585291887794
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,25,0.24090791829788700498,0.02001203731567860367,1.3093252463987870
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,26,-0.30152179553817946751,0.38188383990370147457,1.5291887793783169
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,27,-0.12509672456154158488,0.34276256394823954258,1.7968157695223654
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,28,0.00567449032903649480,0.21110442371351188685,1.0902198635329795
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,29,-0.03224142404752164665,-0.16506169124285284382,-0.07884761182714177407
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,30,0.26180036091354149108,0.29009930785434848029,0.43290371493555724033
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,31,0.26876450845209298645,0.15618417092988263617,1.2365428354814253
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,32,-0.23574929100741534460,0.36232320192597050858,1.5291887793783169
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,33,-0.14366778466434557252,0.35254288293710502558,1.8453373768006065
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,34,-0.06783595591122928963,0.29310863677399939813,0.96891584533737680061
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,35,0.04668558138939530085,-0.12744507974721637075,0.01895375284306292646
1,"2010-06-30 12:01:58",9.09194269127553,4.573603,52.8976156,4,3.24429197400475,36,0.15733814783526906057,0.23141739392115558231,0.50568612585291887794
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,0,0.07841114239835211308,0.40219681011134517003,1.7240333586050038
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,1,-0.14289399049339540637,0.20358110141438459224,0.57922668688400303260
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,2,0.05829249395364779313,0.00571772494733674391,0.21379833206974981046
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,3,0.19061129718612620510,0.07794161901895877219,0.57922668688400303260
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,4,0.23162238824648501115,0.14565151971110442371,1.2365428354814253
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,5,-0.31158111976053162749,0.19530544688534456816,1.5291887793783169
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,6,-0.00670621640616616363,0.40595847126090881733,1.7482941622441243
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,7,-0.12509672456154158488,0.20132410472464640385,0.82259287338893100834
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,8,0.05132834641509629776,-0.08907613602166716822,0.01895375284306292646
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,9,0.17049264874142188515,0.16220282876918447186,0.45716451857467778620
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,10,0.25328862503308966341,0.20659043033403551008,1.2608036391205459
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,11,-0.21098787753701002774,0.45034607282575985555,1.4799090219863533
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,12,-0.10884704697158809569,0.40671080349082154680,1.7482941622441243
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,13,-0.08408563350118277882,0.26752934095696659645,0.87111448066717210008
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,14,-0.01831312897041865591,-0.03265121877821245862,-0.10310841546626231994
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,15,0.16662367788667105439,0.05988564550105326512,0.38438210765731614860
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,16,0.31673974705100328786,0.25022569966897381884,1.1637604245640637
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,17,-0.11735878285203992336,0.36683719530544688534,1.4799090219863533
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,18,-0.27830797040967448295,0.47667770087270538670,1.7482941622441243
1,"2010-06-30 12:02:31",9.0411927431354,4.5732665,52.8961404,31,5.01759003875891,19,0.00876966701283715940,0.31567860367138128197,1.1637604245640637
